NPC_std_1,NPC_std_2,NPC_std_3,NPC_std_4,NPC_std_5,NPC_std_6,NPC_std_7,NPC_std_8,NPC_std_9,NPC_std_10,NPC_std_11,NPC_std_12,NPC_std_13,NPC_std_14,NPC_std_15,NPC_std_16,NPC_std_17,NPC_std_18,NPC_std_19,NPC_std_20,NPC_std_21,NPC_std_22,NPC_std_23,NPC_std_24,NPC_std_25
42.5374138723474,32.6067477679084,19.7837652741093,22.9693159167662,23.7655212440207,17.6142137580929,9.74557929470966,11.0553630709977,11.1283185470317,10.4019228991567,18.3950794335991,10.141628645289,0,3.51088532844263,11.6820825468569,13.9264043041305,12.9874433284818,11.2459349380822,13.0621993795677,26.0778187657432,27.7493954414942,27.8576739876107,25.8950818333886,37.9814359086674,39.1836096238963
46.1001198765424,50.1449477961009,45.410409193905,54.1371552535536,59.8396101873034,62.3463163137545,59.52396686696,43.3120865591265,36.1116324748688,36.1812324133295,42.4939314552833,27.925606057599,0,18.7549291766472,16.4677515801418,7.99275988168766,10.6355906969798,15.6252157879836,25.7115067420672,36.7908741545051,42.9876359213351,28.0568501814666,25.2711610130474,13.2675901115621,26.6693200434309
22.967883755595,19.9826240308398,25.4963361660992,25.1740781465045,24.8881180697262,24.9861013997361,16.9845130695739,13.691622486608,13.9166692929927,8.49519988302992,8.78560425384977,8.13229429658788,0,32.6793029623531,29.0853553311085,21.9542586685183,11.4160551763503,11.3388015703879,11.5421424628004,20.1953616352604,29.1843505288275,26.6149937955439,24.5148182899542,23.7107015590229,33.5463151949345
34.5742526653639,30.8793918674779,29.2147673545238,26.1938120454752,26.6605859295189,15.2350012523102,16.6862691740056,8.5991125613115,18.7865433362904,27.962568965635,30.3620261441648,40.2558920172596,0,29.0362296377981,44.6262549580283,13.0746842570309,17.917647871949,15.6242052429455,17.7378572253632,20.1065582388067,19.1451519217076,19.5598945212956,13.40109971921,13.4886892188272,18.01833861142
23.5049826744526,20.7252706159718,22.85399884392,27.0560334744105,24.0440385433413,18.1655399618416,16.7566954410845,11.1519410630475,11.3502840214869,17.5333516776637,17.5217158496475,4.64984436638249,0,10.4492507915765,19.8149332309591,14.5453917462759,7.12501154200358,9.39470735658059,27.7922272359889,34.3474506829991,30.8427249803017,30.5139743655091,25.7383596581977,27.1948308236954,30.4393229384686
41.9157990562785,56.8433674323806,50.4613192142467,42.4307485327873,28.7117709219352,19.8663958535645,16.7649383504604,10.7863217475702,7.7546251054655,11.6052392886734,18.3248465205032,17.2213912268862,0,10.8359780847246,11.4105214604767,8.24940189219481,6.64830805543787,8.75154121764907,17.0327857226493,22.3735628765173,26.1845173216621,36.1200848049363,49.0795273000872,62.3694214887561,72.6551153703143
21.4368104461756,20.7015763447592,22.3111961509062,20.6425722591368,26.7067407221473,29.3911461784703,29.3262501416124,17.6899465947842,10.0885552666584,9.0162134659267,7.61767335663725,10.6824992147757,0,4.65069321375008,15.9468690211887,15.8346721502298,13.8141803574214,7.89053396899028,12.8819539217506,19.7091349378911,21.3124623784203,34.0524363453282,36.5747612144596,24.9017014848806,29.9435873110192
15.378984293338,22.4693358297832,34.5288209136109,35.9465978186649,25.7258317854376,28.9207173966491,33.2056986231676,19.2815019069956,12.0595016044349,16.5739173656111,15.378043130591,7.62181771385002,0,7.482435573078,13.4864454370422,17.9856668079423,17.403190874997,16.9134017245123,20.2673577329085,18.1502501070197,13.2251753545235,18.4573477024877,24.8644218449617,30.1190619830174,41.5437309223349
40.3778209052028,40.389517921049,42.5765873394485,37.0886562314225,36.0702530888645,19.3234926558594,21.2590537988183,10.1165575588787,7.80283349343787,6.21775894642028,17.9543280224252,16.4939382804714,0,20.2262856594815,18.537231383581,9.14157650805546,6.5636559132368,26.2088775638694,30.6231336703067,29.8035674304092,33.7131475212486,43.389787787111,44.7606500117423,43.9246963264223,44.3363638325781
21.8908175895018,19.565275362233,22.357148862571,21.5535440973844,25.8954883288474,38.057124652844,27.1535109681002,16.261918705983,15.9914450813388,18.9177582960394,16.2817301550574,4.45326609887265,0,11.2362196302381,7.73576791683656,7.68645425065214,7.09688589972279,9.71637250916421,34.5976497528525,28.3018969049965,24.3688757488555,21.9997009549053,21.2614674940372,20.1647817010904,18.2280148758934
38.85722854922,40.2968916131779,27.6658158820782,23.5445266854551,39.5693594909788,47.2502854349496,44.6411422227004,24.7545317488589,12.5256578774593,10.144223142158,14.8404674348287,6.37098686894036,0,8.67831538345645,9.47503645320026,19.4045572509466,13.2490317421789,12.5458107916967,20.8879214657154,21.2911521035086,30.0054381036084,38.0610313215914,41.6151225043569,36.6841425658209,35.0542436803306
25.5849462318022,13.7820440008768,14.8511030956591,14.1587800544955,22.8726451189372,29.029204895107,26.9781100348529,16.0308912317504,8.72624595235847,10.7184052230878,10.607346014611,4.62800400309157,0,7.34470808419948,8.55077712688643,13.3136257863494,16.9628076126938,21.6624827269345,22.5656352610965,36.1488152240881,33.0062195095983,32.5697227821371,33.0296517501599,20.7396772040048,27.5392065015832
23.3055222730805,15.2552838128475,16.3446434167605,16.399935815022,17.7423074509549,23.8183918322309,34.4112512200053,26.5975859608982,11.0933835187799,10.7071053634098,11.2777144007668,6.04261184379212,0,7.62181771385002,7.96637671057155,5.51815186452856,9.35203327174307,27.0243554867398,32.5923788314805,38.087295851283,35.8527691068846,36.3823265365277,35.7392236242361,37.5166980367269,45.2495710942162
28.5352967024129,22.0140505371599,13.8156090213779,13.674698110783,27.4007299172851,28.920034942106,29.292535424216,16.5421312188955,10.4700072889936,24.0965164549392,26.3975676710444,19.0993937627681,0,9.64351431901527,19.6565242952161,18.3889984272634,14.9423453383505,15.9943246513453,38.4974366884205,45.1526941552072,20.4534773777494,18.7473506900238,14.9076984703948,12.5064194042815,19.9886405649305
11.2823803012998,7.93576182792009,5.50478260959934,4.24883885066819,7.48524865107506,9.59426912276282,8.85244539512581,9.69685244646019,11.0875700911568,10.7677637809392,11.2296599751682,3.46258193898867,0,6.10672623122716,16.3758487124372,19.7667983191379,20.5275168339578,12.999595135396,13.6076603812937,19.4013021809308,12.0851148112047,12.1482075784216,13.6801815931315,12.9422807719098,14.4305049698273
26.5210938886885,31.3023876674641,39.1002422929631,28.8743193130067,27.3177694242372,25.1665504818975,15.9336618185328,15.6490288920162,32.638369412315,45.385222496454,31.7330974486294,11.7306391444304,0,5.73906282464856,16.7300548965658,18.1661918495812,13.9789315155268,8.3001268221129,12.9650339476284,17.8086318514661,27.8272868734421,21.5367494981803,18.4746625921757,19.1410278555887,14.1082282822174
12.5315391586273,9.09294116044794,9.16572562952816,10.4954877522626,9.09077033386929,8.28822881212296,13.981190371729,20.6412973888449,16.7155773551436,9.5828794705646,8.6113450260627,8.27981057500078,0,4.35618133110568,16.473263825139,11.7243561151898,8.4174005238522,13.6893158492692,13.0274002738358,9.66423139318656,16.4105229398059,11.3388015703879,10.785467805778,17.3493515728975,19.0054701266988
32.897408312574,29.0612329944532,27.9983082195674,27.8405232860682,28.5778714540132,27.3935739679371,24.6311740857415,18.0467229858032,16.9056203672033,18.4388034775636,13.6129775543316,7.68097444475977,0,6.57327123560576,8.65113317798067,18.2494412315325,17.7196738713009,13.8331219599154,15.5681016657036,17.5247193835931,18.3133543450789,13.874911095021,21.7688212576466,17.995613500605,20.967142214226
9.87607422538243,14.1305007919599,21.4433770906691,18.9999307477962,9.69685244646019,11.1090290446911,16.0573806607495,16.9305081218243,11.4726218725965,8.37210279817191,6.84105255059483,10.7521111758037,0,9.40268718589476,12.7538435899061,20.9022788986726,15.4894701074803,10.1196785886135,15.0563852515172,16.076789415015,20.8586092285025,21.5029985669074,25.8922361864873,31.1294411331646,36.1375661080063
18.5224614710726,15.057346519574,16.1879584877155,16.1254130914039,16.2171936049692,18.3621464173618,14.5725047516493,19.9248588451713,17.0648145239508,14.6448302356695,14.4946451092155,7.37278066517933,0,10.2765701835215,9.21726069593576,10.5386506676489,13.0238647348465,13.9633919872456,7.54565054221723,8.95294717720901,13.0803186827426,11.655019248556,10.5561157130532,10.0047357207527,12.2125905696151
26.2363247586644,29.9832848170619,28.5204912484451,21.1507745285579,13.0201261211452,12.8155949407045,12.6757123748737,20.3599193463401,6.17635559379904,5.02074643223915,11.7401694599085,7.90386314605579,0,11.5626440247076,11.2131267060671,8.67543416174296,6.01664358259653,8.21599851381117,14.9682998366548,17.4087092541273,21.2069377922961,23.3474894401495,23.9931459511165,24.1671264324081,29.1408105945127
7.70696882185549,9.00350808822521,9.89364495655245,9.73260932178654,7.47117266917527,7.77495980697006,7.16423867479816,7.59414594484323,10.955772330987,13.9520796412502,20.1039404359601,3.36350381220787,0,5.56752803504865,10.4019228991567,14.6668261554327,9.17247025213578,15.1948744820849,13.403063279085,12.3688913684376,13.3944214625265,20.2819598347113,23.3677127678342,19.0856104517458,24.1900370966405
19.9743914998548,18.5848693409734,18.1090265366547,16.4004974250623,13.4438403034722,9.99736807470109,12.0020831525198,11.9137249466849,12.9430940740816,12.169418097925,12.6402656534376,6.41933756215095,0,11.614306060336,13.0226523290845,16.2651548765419,18.3314512590563,20.1219309526486,18.7521226868629,18.0930344259011,17.3820082420391,14.8511030956591,13.3624572275422,14.0862007877063,10.6764620593745
13.4801022954107,12.3043637958674,18.6018533315479,11.7612208460463,10.2642711946779,14.6052441915477,11.8681351348452,9.24178155529492,8.09483265975732,6.14731434727479,10.7236825960606,10.7036639078697,0,9.69210204781518,9.45682710782895,4.11671816147919,9.98353908349033,11.6766749052162,8.83935577552549,9.56680114826927,8.53028659973885,10.6863168781883,10.6296506849572,10.7879074601343,12.0458553693354
17.632132748569,14.1439032802123,13.0246729426561,11.1368284250239,10.9154646452202,11.1232331536057,12.4270502914959,12.9634100452003,13.4410016857297,10.7677637809392,10.4961145693362,19.0690573277344,0,9.27631392310545,8.34203054922544,14.2555621646983,6.40949131736431,23.2294617831934,19.1748190137619,18.0543040501937,13.7090058758928,17.1724228128461,17.9047185783084,21.3642593821403,24.4734012434123
26.069946399315,20.7250166656018,20.0138767648323,18.0032160869575,19.698784360035,23.2285554753989,17.8103311237282,17.3789800439618,10.4810606132656,11.9692588699024,14.0093953436519,11.4597694474834,0,4.86772398992643,15.4588588126509,11.4689512208076,10.0257563043236,18.9188711135344,15.1393526942204,17.2339933363045,21.9556370893673,16.3066018274162,14.0647936725937,15.278037212045,18.043441730271
31.6628621906685,23.2494482107697,23.9899101597668,26.0753462912868,26.6960966987192,25.3407826074471,25.4981423471965,18.4416576489779,13.3309098674748,23.8426861785858,23.5541928326997,4.58831467741124,0,6.09140896327728,19.6320763306542,24.410092822006,24.2254216192738,16.5195259266755,18.1879080710235,18.4388034775636,24.4050792815111,27.0233816887291,29.6663906945571,27.4062516878713,28.9698118737419
22.8663738408953,21.2763149757511,19.3570332655111,19.987561921829,17.558548675188,18.5741047811477,14.5141491764343,19.2623849427897,21.5901415124199,23.070315855753,12.6715595351413,9.78331017062921,0,3.15018796431678,7.37331604325246,15.4609014512159,16.0947032804029,10.3784949725255,6.44490823094194,8.72624595235847,18.744472869566,27.3897310760995,30.5984175717428,27.4732405691142,31.0369474217932
25.6040190101805,22.7829576195615,21.1398227349039,22.9284355745161,27.0638134785178,27.6138790427834,19.6502979755096,16.6337481929771,10.702188659581,11.6189500386223,20.3414924671095,7.76276537812328,0,5.86784278482036,12.4967364160661,8.58073116747175,8.4059815795533,16.9310521325696,10.7898587864522,15.5153574173937,29.2996766642838,32.5406223859218,27.9685443611964,18.8274715299354,24.7285792470766
22.2740703627854,14.5580507659942,13.1400352478899,10.8863748738842,17.0215807293658,7.08668135530157,6.17699467037934,10.5943132710058,13.9287661447735,6.73482700125564,6.53311403140711,5.80811591880842,0,10.0268061767077,11.8022076436215,14.0660097959211,6.12243501609578,10.8239500523996,7.68457100812709,9.85086157065515,10.6744900038412,20.2938284629641,14.7091092434873,16.4203820713289,21.1413787331111
63.1071561543914,55.2263285799541,35.2886965650923,27.4672532299828,22.0579977141602,16.373518414292,16.3976891825134,18.7742124370526,11.1996240538408,11.1943359738189,7.59085322158049,11.7512597309037,0,4.99341671867228,8.45716762341426,7.7690343503451,4.7472984006973,15.882048787364,26.0109288771591,27.9395965008727,30.8225395995921,37.719184006355,32.0829106830215,27.2191882782407,37.2558720203943
44.6531663284687,31.0982737716894,38.128418742317,43.1011967107033,40.9914946248481,31.9563435758355,30.8816075392867,34.2374064438298,14.6771394029161,7.48612752116593,15.1567251010723,5.60521373835393,0,2.90371812464096,14.4772053133266,7.66725779567005,11.0876887630048,18.37468223857,13.4696540025113,19.4595396710849,20.3244084525815,14.7644665898979,15.4622630603469,20.5182204009279,36.7994207620317
21.5613567584036,17.0413583594983,13.1785311856264,15.2398369931882,18.680907788153,23.8139720155604,22.1627354382365,13.7277092043793,8.31786283279925,10.0995049383621,14.3133173175047,5.79723164422831,0,2.48997991959775,5.51815186452856,8.84054654180921,7.38775658562334,12.5273385252541,21.8421972096987,21.2896688560438,19.8348444065382,14.7544819238801,15.1583744441637,17.7238317111824,27.8289417693163
34.8953322168785,38.9942978287582,39.7140767831363,35.944987206329,26.3638508488223,23.4702499257879,17.5717326827403,15.0668684973285,5.82553363266089,12.3518590120124,2.68328157299975,4.29687769138672,0,3.6168465473902,7.77631356309524,10.5694445405015,10.0539335062138,14.8652721397717,33.2097005485794,39.3792625094665,49.9084424880095,43.8985373212749,33.5714085746221,22.0770778958868,20.0685666758006
35.7777864044158,33.686597366093,35.8351121549507,37.0596602932708,38.0587841717465,26.7744477558656,22.9701751706081,9.21440519826943,5.67427250148005,7.56219823234376,10.3644127972394,11.7652476655436,0,7.01033072273379,11.0752212761547,18.4505027744931,32.2204577052661,29.941126442263,36.8874532941258,47.7827044243549,43.6088776572651,34.0007739849984,24.5877055285339,17.2360546224294,17.7129152998893
17.460029541182,15.1166516760405,27.8818465748066,32.5250915286547,30.3774500852888,28.1246754367238,23.234728997321,12.4262032140067,4.92148886329929,5.18372960633355,8.1335885781059,3.20320563120594,0,5.88128163619211,10.7570050615744,11.3999076635226,9.24790161120491,5.27257053058563,22.0904837811264,27.4024105739469,33.6083871111145,37.3432161104756,35.5771585504845,30.7671646573523,27.7517187708589
17.5825870798655,10.3765930926546,20.3818159409958,26.8947265423814,32.0007812404635,37.0971697033615,34.977285862625,27.4473658979663,16.0134811626757,11.7485721416869,10.2046171180655,2.51312344975017,0,1.77704663327728,11.4082149533156,17.6414583476418,17.8793470974636,15.3900172702615,11.2502631548169,23.2625178525908,27.5663792174071,23.4077697402065,25.8271073425618,32.9121238259831,43.3760787822772
24.0188522448075,36.1072598036228,46.7281893958083,52.688159061246,56.1464251099888,52.4513559104253,29.7354564185763,18.4797898142524,10.2509306381113,9.97417718542817,7.82707850316686,4.44232039888117,0,8.51994563857133,9.4818385958576,13.0080946458653,11.0810411823172,15.0873770871024,25.3237458774005,29.1367013991126,41.021528365892,40.5598647874835,43.4739789081384,42.3021711524424,44.2876660981481
30.3822576341418,31.4552313446805,42.0752458791327,43.2141546011806,45.9261134294732,34.7206900246737,31.7398554037764,24.3955884709122,12.4862029119302,3.16061286528586,6.43571449433795,6.78698444780426,0,2.12998640964283,7.24023843748111,12.1589256796894,9.53815054344781,11.4536824692002,18.0160016593437,24.3762179182908,34.6368756947669,41.2771123020979,51.3186895266904,41.0293861313546,37.4209341918327
50.6223114945637,46.909880005232,49.5389267461246,50.9079664947597,40.335794473265,21.5119917597996,16.9434819015269,6.90747116495877,7.03730660199812,9.42002346627986,4.02982303385776,4.5569495798927,0,3.16061286528587,5.4817880294663,7.40199119725297,7.2145685941711,6.98475784156209,17.1718098239987,29.5713232354377,38.0944463420229,38.2435409063103,42.7525314732171,48.1062420722695,48.7144202145741
10.0629596985547,17.0147768595109,16.4441638983498,20.0630584854222,17.3390341502391,24.6629383147221,23.0319572036677,10.6048648220869,14.1384135192781,12.0498962651137,7.85577226596703,5.09282260689131,0,3.28112625079929,8.39344982709732,6.70015710734889,6.72368163559535,5.16057932284433,17.1645289079421,13.5952778179546,15.9360564361715,26.737072626441,30.1387580507576,30.3670094536471,35.3748349447516
32.7836207499063,34.2733209116915,46.2289496903584,44.0692039506287,40.6829525917054,20.9764278731101,19.3325468684561,15.7128006817104,5.89803714003762,9.06859822046442,4.92976993164462,3.4027852368936,0,4.86664263392288,6.49210046295131,5.78814578072696,4.33923350010357,11.7977473318114,25.3866935721514,29.5055302577241,47.4446769239822,49.0611862881443,36.8373380374344,25.5022702807747,30.1442147718352
27.9534858008988,24.6458601199599,28.2244295080101,28.2887368325089,22.1888426206079,18.2077918543278,15.549581141761,21.2639427942678,9.74139296210276,7.47258146052691,7.7500424447055,3.23793306390293,0,6.12673176377611,11.1397817232702,17.1165509314661,13.0762943406842,19.2361364979671,21.6071990927001,17.00123834499,20.8727346706554,26.8181007216356,26.6487384909285,24.0645513479671,25.9896234354365
26.8477187112797,25.7609966299524,26.1803461840326,30.2060903583506,36.9407420208722,29.4412438953463,22.8401193655283,18.4892571938125,8.63453896614606,10,6.01839286118636,6.86313569579878,0,8.7447728747852,10.2212369217491,9.23309265630969,9.01738087776805,13.2502234340645,17.8735323284105,14.2555621646983,10.2905168403781,22.4813372893115,26.1511799069624,31.3846677283838,35.4912887755202
29.1446483306248,31.0686845214717,42.5481461034685,49.0096392237497,57.4157506356281,50.7836225154279,43.2080645494017,18.5500744784999,8.38717692922388,10.637075181696,5.193872908483,4.32252362935309,0,8.56476871596045,6.93484716941606,5.79723164422831,9.62712724271204,9.86901050871123,13.0782060575681,17.5721070839106,25.770801511135,36.182687049268,33.8160270317275,28.0065311931643,31.2212393968222
42.4914542491844,39.8183705289273,35.150653209473,33.5306615377313,27.2367785404801,9.90095689155453,6.61656613119079,6.82873186963498,5.71493887244557,7.77242087870887,6.80460370476837,4.70470089658373,0,4.38778207970124,6.48804568742432,6.67753500059794,5.13476284493103,7.65781334736999,23.7229624492478,31.8038395563541,28.7630977030236,28.2011571244496,20.4199979380379,21.1781913645543,10.1457795218141
35.3257025854815,41.513979890102,48.1819741353439,48.4023705378591,46.0769093901421,40.0282466055633,38.6415375089117,24.1693041512968,14.7736429602109,11.8627013875646,6.31539472450581,4.60434577328854,0,3.46258193898867,7.92381487070863,6.56866564996671,7.36992465861655,7.00582464434904,11.9158231820241,21.2886799669881,30.6205985021779,37.1218122856148,35.2421697163468,37.4846986326281,40.9420643297202
63.7040030139394,57.8804575692094,47.0899475248671,45.286689109785,41.8723310225638,32.5790940392923,21.5501862246197,18.3274312668771,5.05235744870389,5.3041691645644,8.55323884483779,11.673632005958,0,3.54631016543586,5.98331012066064,7.10726092772292,7.08593863336322,7.57610509569743,22.0802364594509,34.492409538759,43.7026736505963,47.369182742414,43.8517538507809,45.9113562376341,44.2086857386288
66.4431692263554,65.4172840511709,61.4502580183868,62.3756868963338,56.7414264332878,55.0568127626268,39.2957745150397,21.4458313947146,16.3195072165024,20.3599193463401,15.2656304712321,4.47095892222357,0,6.64335837707976,5.83906986103996,6.59265939471598,6.64909966204369,10.7089485453694,13.8422503494498,11.0448845029819,11.4858035944607,21.0024434668671,21.1134155405864,15.0714089726559,17.5327513077969
49.8539973586028,48.5098741983201,36.4684073801161,49.099121012606,36.5922050945855,24.6619246271614,11.0234200443276,7.46835428923091,6.83643489731769,7.67703341827188,6.79376649274132,5.84987629198934,0,4.73063921351238,8.22624170758305,6.30371653116343,3.72191235508675,13.8673224372605,19.7278189900775,28.6151873551165,26.0410101671636,28.4706681932199,31.1334563655107,29.7184596186489,30.1122461537005
27.8244496800925,29.8515625968505,37.157700908992,48.4861347516782,52.0868454956164,57.7270118292714,56.9088837760114,45.1271886770574,19.7801069658116,16.291021098171,13.0186101610854,8.9552983434977,0,8.78096026399703,14.1458567488115,15.0836265358727,12.0219098228806,12.0481490170417,18.125294915931,24.1688686232168,28.2449809234919,23.0502311896158,21.6831246534452,27.5640880017537,32.3596564941758
28.5046164312859,16.0931498993892,17.3526882491931,15.9587461583725,14.3688259052275,15.2180640583555,15.0965314942835,14.4844744467999,7.31598825932125,8.09987004444158,7.66588478087717,4.82428069358804,0,8.01626635758752,8.22640165628486,8.66860639561546,7.92132365334561,8.03217215164642,15.4847123250474,25.4384706590959,22.8173525841051,18.7262832460295,26.6187013800053,37.2199720014601,35.1277368291332
30.9802993427827,29.8533256544657,28.1768848900169,22.8037393055567,25.3254604571846,20.3394871332122,14.9275443039828,13.4442317899184,6.03912681035752,6.43571449433795,9.0581455055657,6.15587011251092,0,5.20627152172212,8.67224853984491,8.0223372365441,7.51472239218316,11.431604390783,6.89679559459929,16.7598360750682,20.2835167717923,27.0955424572499,28.7431456360057,23.093573952395,22.2196570156863
34.6227792371621,38.6038926316478,34.5556378216805,35.0802088453244,23.4845413881244,24.4249117867286,23.2998757620361,17.9293202970941,8.39971804038057,10.5843727905068,4.2485291572496,5.15317990738677,0,6.16676149761129,9.86687707219943,11.805440315915,11.2963664395611,11.5238882327103,27.3831969222772,36.2163092077531,31.9499608763454,26.8266854574243,27.4120123495637,30.5605094336156,39.3155587254555
34.7145881666332,34.8607757258861,40.6951115646973,44.4248330269646,47.9242823848752,45.3921799432457,43.2494599905442,18.9916879325224,10.8592672041223,9.3261093597209,4.72256620694166,5.99890340856253,0,4.26120813113395,5.34568197608815,7.44877241740649,5.18601357905138,12.2752425209186,26.8202594280792,46.4332004632801,66.7881765458213,65.5386587402709,70.7482378430356,70.8055900261227,70.8653281714133
32.9159615736164,38.918132697132,41.7366114681356,34.4268484578075,29.9112283089038,34.3622727635074,35.1287481611347,22.6759784794394,10.6636371794401,9.4918247372202,7.4641247239537,3.99835492487387,0,3.99835492487387,6.49615270756469,8.61821815751529,8.7605575405366,13.1248057629738,18.7039961955784,27.325715669349,41.2033148896389,38.8929367149845,35.7244940297859,39.9948680918466,39.4905385070772
42.239168652106,34.6271873715316,33.1873073391177,34.2375601688524,29.5194405167349,26.392732253207,25.1519592205375,14.1696488089303,9.02860949834936,9.85473436849945,6.61815684310972,7.56915485791894,0,7.71805811410044,6.2995405012045,6.1923127216013,8.77361475045911,9.51715901881826,18.038774027662,29.1664461144543,35.6414897201798,41.8146285155654,45.1331072320647,50.6624276850939,58.7048594778643
